Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
ALEX* ;x,Terrorist,-1744.62,289.695,-63.96875,Knife,100,100,0,0,0,False,True,False,86.83594,14.41406
ALEX* ;x,Terrorist,746.8474,212.1292,92.67558,Knife,97,100,-25.58256,-98.74973,0,False,True,False,35.85938,358.2422
ALEX* ;x,Terrorist,746.3429,205.0068,92.61394,AK47,97,100,1.281203,-96.66876,0,False,True,False,36.5625,358.2422
ALEX* ;x,Terrorist,746.611,200.6138,92.39738,AK47,97,100,14.09051,-63.94707,0,False,True,False,36.91406,358.2422
ALEX* ;x,Terrorist,748.7447,198.1754,92.02907,AK47,97,100,40.32263,-13.54999,0,False,True,False,37.26563,358.2422
ALEX* ;x,Terrorist,751.7588,198.3853,91.66105,AK47,97,100,54.28852,14.51463,0,False,True,False,37.61719,358.2422
ALEX* ;x,Terrorist,754.9946,199.8296,91.31675,AK47,97,100,57.8429,37.75009,0,False,True,False,37.96875,358.2422
ALEX* ;x,Terrorist,758.5565,203.8114,91.03742,AK47,97,100,45.74143,70.29845,0,False,True,False,38.67188,358.2422
ALEX* ;x,Terrorist,761.1313,208.9836,90.89009,AK47,97,100,37.94379,91.50727,0,False,True,False,39.02344,358.2422
ALEX* ;x,Terrorist,762.1872,214.1861,90.7581,AK47,97,100,6.517058,97.6027,0,False,True,False,39.375,358.2422
ALEX* ;x,Terrorist,761.4187,221.284,90.85416,AK47,97,100,-23.37662,103.3253,0,False,True,False,39.375,358.2422
ALEX* ;x,Terrorist,759.4177,227.6752,91.10429,AK47,97,100,-32.14597,94.28691,0,False,True,False,39.375,358.2422
ALEX* ;x,Terrorist,758.6469,231.199,91.19387,AK47,97,100,-1.45891,42.98143,0,False,True,False,40.78125,358.5938
ALEX* ;x,Terrorist,760.0034,232.8593,91.03107,AK47,97,100,37.15616,19.10403,0,False,True,False,58.00781,0.703125
ALEX* ;x,Terrorist,763.338,234.4845,90.61426,AK47,97,100,76.55254,41.55501,0,False,True,False,85.42969,1.757813
ALEX* ;x,Terrorist,768.8369,238.6035,89.92689,AK47,97,100,92.47794,85.43093,0,False,True,False,109.6875,1.054688
ALEX* ;x,Terrorist,775.47,246.3201,88.90025,AK47,97,100,95.66159,127.0798,0,False,True,False,110.7422,1.054688
ALEX* ;x,Terrorist,782.5239,254.1772,87.77299,AK47,97,100,128.5267,120.9258,0,False,True,False,110.7422,1.054688
ALEX* ;x,Terrorist,790.3614,260.5431,86.99176,AK47,97,100,153.4543,113.3054,0,False,True,False,110.7422,1.054688
ALEX* ;x,Terrorist,802.1221,268.2131,86.01703,AK47,97,100,177.1067,106.0748,0,False,True,False,110.7422,1.054688
ALEX* ;x,Terrorist,812.2383,273.8746,85.20785,AK47,97,100,189.4476,101.6594,0,False,True,False,112.1484,2.109375
ALEX* ;x,Terrorist,824.0867,280.2131,84.33099,AK47,97,100,188.5372,103.3379,0,False,True,False,125.5078,3.164063
ALEX* ;x,Terrorist,837.0057,288.0536,85.98438,AK47,97,100,178.8562,119.3125,0,False,True,False,138.8672,3.164063
ALEX* ;x,Terrorist,847.7787,296.0777,87.33216,AK47,97,100,167.3209,135.0138,0,False,True,False,142.3828,2.460938
ALEX* ;x,Terrorist,856.6468,303.7954,88.41845,AK47,97,100,158.5705,145.1909,0,False,True,False,142.3828,2.460938
ALEX* ;x,Terrorist,866.2628,313.1793,89.67353,AK47,97,100,150.2821,153.754,0,False,True,False,144.1406,2.109375
ALEX* ;x,Terrorist,875.3575,323.0693,91.06594,AK47,97,100,141.7708,161.6355,0,False,True,False,147.3047,1.757813
ALEX* ;x,Terrorist,884.9623,334.7407,91.99913,AK47,97,100,132.6652,169.1891,0,False,True,False,149.0625,1.054688
ALEX* ;x,Terrorist,893.3896,345.1536,92.77203,AK47,97,100,145.106,156.7964,0,False,True,False,150.1172,1.054688
ALEX* ;x,Terrorist,903.3539,353.7658,93.60883,AK47,97,100,168.1162,112.8344,0,False,True,False,151.1719,1.054688
ALEX* ;x,Terrorist,913.7442,358.0605,94.54348,AK47,97,100,156.0454,30.54385,0,False,True,False,151.875,1.054688
ALEX* ;x,Terrorist,922.1501,357.4047,95.46819,AK47,97,100,106.9733,-38.06966,0,False,True,False,151.875,1.054688
ALEX* ;x,Terrorist,926.2857,353.9275,95.94869,AK47,97,100,54.13935,-81.08096,0,False,True,False,151.875,1.054688
ALEX* ;x,Terrorist,930.3283,350.8886,96.41547,AK47,97,100,65.08634,-5.130168,0,False,True,False,152.2266,1.054688
ALEX* ;x,Terrorist,934.226,352.311,96.83026,AK47,97,100,74.60384,44.89286,0,False,True,False,152.5781,1.054688
ALEX* ;x,Terrorist,938.8387,355.987,97.30499,AK47,97,100,73.21539,68.60233,0,False,True,False,152.9297,1.054688
ALEX* ;x,Terrorist,943.9247,361.5904,97.81587,AK47,97,100,70.7822,86.5397,0,False,True,False,153.2813,1.40625
ALEX* ;x,Terrorist,943.9887,366.6443,97.78193,AK47,97,100,0,97.20941,0,False,True,False,153.6328,1.40625
ALEX* ;x,Terrorist,943.9887,373.0938,97.72968,AK47,97,100,0,107.419,0,False,True,False,153.9844,1.40625
ALEX* ;x,Terrorist,943.7149,379.6321,97.64675,AK47,97,100,-11.37428,64.01743,0,False,True,False,154.3359,1.40625
ALEX* ;x,Terrorist,942.7568,381.4369,97.52734,AK47,97,100,-20.24965,10.71415,0,False,True,False,154.6875,1.40625
ALEX* ;x,Terrorist,941.5262,380.7183,97.39856,AK47,97,100,-20.26576,-24.22971,0,False,True,False,154.6875,1.40625
ALEX* ;x,Terrorist,940.5768,379.5071,97.30399,AK47,97,100,1.010934,4.693059,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,940.9421,380.3177,97.32387,AK47,97,100,10.41018,22.60015,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.7107,381.9791,97.40439,AK47,97,100,5.764293,12.49161,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.377,381.2625,97.37783,AK47,97,100,-9.855266,-21.18767,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,940.5915,379.5739,97.3056,AK47,97,100,-15.94393,-34.27849,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,940.383,379.1257,97.27866,AK47,97,100,4.823609,10.37059,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.1484,380.7714,97.35682,AK47,97,100,15.73604,33.83193,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.8057,382.1846,97.40385,AK47,97,100,2.635852,5.666987,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.3832,381.2761,97.37841,AK47,97,100,-10.88607,-23.40467,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,940.7553,379.9262,97.32066,AK47,97,100,-1.397001,-3.003498,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.1572,380.7904,97.35762,AK47,97,100,10.6752,22.95131,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,941.2102,380.9042,97.3625,AK47,97,100,-6.036101,-12.97741,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,940.4919,379.3599,97.29645,AK47,97,100,-15.73604,-33.83193,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,939.3661,376.9395,97.19292,AK47,97,100,-24.22348,-52.07964,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,937.2397,372.3632,96.99742,AK47,97,100,-34.9666,-75.29282,0,False,True,False,155.0391,1.757813
ALEX* ;x,Terrorist,934.7731,367.0557,96.77063,AK47,97,100,-42.73265,-91.62571,0,False,True,False,154.3359,1.40625
ALEX* ;x,Terrorist,932.1998,361.7436,96.53222,AK47,97,100,-50.7037,-99.64123,0,False,True,False,142.7344,1.054688
ALEX* ;x,Terrorist,927.9893,355.1238,96.12532,AK47,97,100,-69.92859,-87.2309,0,False,True,False,102.3047,2.460938
ALEX* ;x,Terrorist,923.5591,351.0953,95.67341,AK47,97,100,-88.07101,-60.95438,0,False,True,False,65.39063,1.757813
ALEX* ;x,Terrorist,917.5083,347.756,95.03867,AK47,97,100,-101.5277,-46.81192,0,False,True,False,46.75781,0
ALEX* ;x,Terrorist,910.1577,345.5135,94.25285,AK47,97,100,-105.6591,-14.24625,0,False,True,False,46.75781,0
ALEX* ;x,Terrorist,903.209,346.054,93.48846,AK47,97,100,-119.3855,28.81557,0,False,True,False,46.75781,0
ALEX* ;x,Terrorist,896.2014,348.7231,93.0319,AK47,97,100,-134.1395,62.5117,0,False,True,False,46.75781,0
ALEX* ;x,Terrorist,885.8161,353.5215,92.44672,AK47,97,100,-161.8464,60.19822,0,False,True,False,46.75781,0
ALEX* ;x,Terrorist,874.8405,356.663,91.72541,AK47,97,100,-185.2702,44.13844,0,False,True,False,42.89063,358.9453
ALEX* ;x,Terrorist,864.2208,358.9408,90.94321,AK47,97,100,-200.1574,41.14131,0,False,True,False,35.15625,357.8906
ALEX* ;x,Terrorist,849.6541,362.0067,89.86906,AK47,97,100,-209.9423,46.36,0,False,True,False,27.77344,357.1875
ALEX* ;x,Terrorist,838.22,364.7446,88.95284,AK47,97,100,-208.3311,53.13329,0,False,True,False,24.25781,356.8359
ALEX* ;x,Terrorist,825.2761,368.35,87.35795,AK47,97,100,-206.1757,60.96374,0,False,True,False,22.85156,356.4844
ALEX* ;x,Terrorist,810.8604,372.8993,88.6746,AK47,97,100,-204.1935,67.3054,0,False,True,False,22.85156,356.4844
ALEX* ;x,Terrorist,799.7329,376.697,89.8604,AK47,97,100,-202.9534,70.95732,0,False,True,False,22.5,356.4844
ALEX* ;x,Terrorist,785.524,381.8571,91.40048,AK47,97,100,-201.3695,75.33467,0,False,True,False,21.09375,356.4844
ALEX* ;x,Terrorist,773.1702,386.9421,93.29716,AK47,97,100,-188.4405,94.60249,0,False,True,False,20.74219,356.4844
ALEX* ;x,Terrorist,763.9937,392.2005,94.88242,AK47,97,100,-149.6247,86.64769,0,False,True,False,20.74219,356.4844
ALEX* ;x,Terrorist,755.126,397.6173,96.44229,AK47,97,100,-112.3128,78.10274,0,False,True,False,20.39063,356.8359
ALEX* ;x,Terrorist,749.8633,402.1961,97.29858,AK47,97,100,-77.83971,80.25097,0,False,True,False,19.33594,357.1875
ALEX* ;x,Terrorist,745.9631,406.8994,97.7861,AK47,97,100,-66.76653,89.67423,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,742.1436,412.0356,98.26353,AK47,97,100,-40.28841,44.98023,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,740.7528,412.8626,98.43739,AK47,97,100,-6.945251,-8.017236,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,740.8886,411.8175,98.42041,AK47,97,100,6.886632,-26.95211,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,741.7521,408.9824,98.31248,AK47,97,100,16.37407,-51.08295,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,743.051,405.0292,98.15011,AK47,97,100,24.17626,-72.7248,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,744.5646,400.5136,97.96091,AK47,97,100,30.07479,-89.32242,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,747,393.322,97.1001,AK47,97,100,40.24187,-118.3664,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,749.5153,385.9437,96.17083,AK47,97,100,49.93657,-146.2645,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,752.9421,375.9224,94.90736,AK47,97,100,58.26241,-170.2235,0,False,True,False,18.98438,357.1875
ALEX* ;x,Terrorist,757.3353,363.1597,93.29465,AK47,97,100,65.70537,-189.4866,0,False,True,False,20.03906,357.1875
ALEX* ;x,Terrorist,761.3238,351.7408,91.84452,AK47,97,100,52.436,-150.9318,0,False,True,False,20.74219,357.5391
ALEX* ;x,Terrorist,763.1068,346.4194,91.1782,AK47,97,100,18.91354,-60.57297,0,False,True,False,21.44531,357.5391
ALEX* ;x,Terrorist,763.1152,345.9308,91.13643,AK47,97,100,-11.21428,26.33031,0,False,True,False,22.5,357.1875
ALEX* ;x,Terrorist,761.939,348.6988,91.51411,AK47,97,100,-29.36364,68.76777,0,False,True,False,23.55469,357.1875
ALEX* ;x,Terrorist,761.0718,350.7808,91.79602,AK47,97,100,4.498372,-9.781378,0,False,True,False,23.90625,357.1875
ALEX* ;x,Terrorist,762.1033,348.4735,91.4748,AK47,97,100,25.89794,-57.99602,0,False,True,False,23.90625,357.1875
ALEX* ;x,Terrorist,763.0284,346.4001,91.18639,AK47,97,100,2.491107,-5.681199,0,False,True,False,24.25781,357.1875
ALEX* ;x,Terrorist,762.0963,348.4781,91.47607,AK47,97,100,-24.03737,53.62455,0,False,True,False,24.25781,357.1875
ALEX* ;x,Terrorist,759.8571,353.4742,92.17231,AK47,97,100,-44.38098,99.02649,0,False,True,False,24.25781,357.1875
ALEX* ;x,Terrorist,757.7557,358.1629,92.82571,AK47,97,100,-25.90859,57.80729,0,False,True,False,24.25781,357.1875
ALEX* ;x,Terrorist,757.5759,358.5641,92.88161,AK47,97,100,11.93589,-26.63541,0,False,True,False,24.25781,357.1875
ALEX* ;x,Terrorist,758.6292,356.2127,92.55401,AK47,97,100,14.26769,-31.85717,0,False,True,False,24.25781,357.1875
ALEX* ;x,Terrorist,758.5959,356.5508,92.58633,AK47,97,100,-1.23324,27.48998,0,False,True,False,24.60938,357.1875
ALEX* ;x,Terrorist,759.5204,360.6135,92.80934,AK47,97,100,23.30903,82.10933,0,False,True,False,25.3125,357.1875
ALEX* ;x,Terrorist,761.5059,367.2352,93.11295,AK47,97,100,32.00287,122.3906,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,762.1857,374.7186,93.6516,AK47,97,100,-1.000878,146.7383,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,762.1109,383.3171,94.37749,AK47,97,100,12.07235,77.4328,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,763.6867,385.0897,94.32823,AK47,97,100,32.04438,-6.437931,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,765.5115,383.762,93.98948,AK47,97,100,23.89044,-12.97431,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,765.3003,385.4335,94.15518,AK47,97,100,-18.03939,47.52067,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,763.6573,389.3061,94.68327,AK47,97,100,-38.66338,87.78947,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,760.5638,396.1308,95.63869,AK47,97,100,-57.10231,124.2208,0,False,True,False,25.66406,357.1875
ALEX* ;x,Terrorist,755.9389,406.0849,96.53912,AK47,97,100,-71.79427,154.0168,0,False,True,False,24.96094,357.1875
ALEX* ;x,Terrorist,751.1434,416.4306,97.13856,AK47,97,100,-79.91975,173.7349,0,False,True,False,23.55469,357.1875
ALEX* ;x,Terrorist,746.6387,426.3685,97.70164,AK47,97,100,-83.88156,187.2714,0,False,True,False,22.14844,357.1875
ALEX* ;x,Terrorist,740.646,440.0328,98.06708,AK47,97,100,-85.19595,197.3997,0,False,True,False,21.09375,357.1875
ALEX* ;x,Terrorist,735.4099,452.4081,98.0233,AK47,97,100,-82.58469,198.5063,0,False,True,False,20.03906,357.1875
ALEX* ;x,Terrorist,730.3672,464.8633,97.76756,AK47,97,100,-79.03459,199.9463,0,False,True,False,17.92969,357.1875
ALEX* ;x,Terrorist,724.4771,476.8416,97.63388,AK47,97,100,-110.1204,182.8101,0,False,True,False,15.46875,357.1875
ALEX* ;x,Terrorist,716.4211,486.6467,97.38238,AK47,97,100,-143.3469,130.1686,0,False,True,False,12.65625,357.1875
ALEX* ;x,Terrorist,706.7716,492.5783,96.00932,AK47,97,100,-155.3902,60.11841,0,False,True,False,10.54688,357.1875
ALEX* ;x,Terrorist,697.712,493.6434,95.76277,AK47,97,100,-125.4884,-15.82296,0,False,True,False,10.19531,357.1875
ALEX* ;x,Terrorist,692.1448,491.0187,96.37034,AK47,97,100,-85.53312,-70.04761,0,False,True,False,10.19531,357.1875
ALEX* ;x,Terrorist,687.9235,484.113,97.65043,AK47,97,100,-31.88637,-112.1451,0,False,True,False,10.54688,357.5391
ALEX* ;x,Terrorist,688.5421,478.2505,98.0336,AK47,97,100,40.30429,-75.72108,0,False,True,False,10.89844,357.5391
ALEX* ;x,Terrorist,692.3141,475.0521,98.2409,AK47,97,100,88.62508,-46.61669,0,False,True,False,11.25,357.5391
ALEX* ;x,Terrorist,700.3576,472.4674,98.40843,AK47,97,100,130.2684,-42.98554,0,False,True,False,11.25,357.5391
ALEX* ;x,Terrorist,709.265,468.861,98.64218,AK47,97,100,151.1777,-67.94482,0,False,True,False,11.95313,357.8906
ALEX* ;x,Terrorist,717.9879,464.6295,98.91644,AK47,97,100,165.2773,-83.74565,0,False,True,False,12.65625,357.8906
ALEX* ;x,Terrorist,730.181,462.7556,97.92453,AK47,97,100,179.3803,-34.51547,0,False,True,False,14.0625,358.2422
ALEX* ;x,Terrorist,741.3258,459.3792,96.92441,AK47,97,100,167.8812,-75.14288,0,False,True,False,15.46875,358.2422
ALEX* ;x,Terrorist,749.7537,454.0055,96.29353,AK47,97,100,144.7685,-114.0852,0,False,True,False,16.17188,358.2422
ALEX* ;x,Terrorist,759.0469,444.4713,95.57329,AK47,97,100,123.1893,-150.9336,0,False,True,False,16.52344,358.2422
ALEX* ;x,Terrorist,766.1157,434.1721,95.1665,AK47,97,100,98.03074,-174.0301,0,False,True,False,16.52344,358.2422
ALEX* ;x,Terrorist,769.8157,424.3029,94.80452,AK47,97,100,46.86006,-184.8901,0,False,True,False,16.52344,358.2422
ALEX* ;x,Terrorist,771.127,410.8747,94.63925,AK47,97,100,-1.384468,-195.3614,0,False,True,False,16.875,357.8906
ALEX* ;x,Terrorist,770.1666,399.9912,94.76003,AK47,97,100,-28.60324,-201.5438,0,False,True,False,17.22656,357.1875
ALEX* ;x,Terrorist,767.698,387.1797,94.00098,AK47,97,100,-37.50165,-208.2455,0,False,True,False,17.92969,356.4844
ALEX* ;x,Terrorist,766.3125,372.5876,92.95816,AK47,97,100,-12.18052,-191.1443,0,False,True,False,18.98438,356.1328
ALEX* ;x,Terrorist,765.5015,364.2569,92.36532,AK47,97,100,-21.28535,-112.7859,0,False,True,False,19.6875,356.1328
ALEX* ;x,Terrorist,763.2667,360.5338,92.33441,AK47,97,100,-37.862,-9.202527,0,False,True,False,20.74219,356.1328
ALEX* ;x,Terrorist,760.8397,361.8561,92.74798,AK47,97,100,-34.87849,26.93788,0,False,True,False,21.79688,356.4844
ALEX* ;x,Terrorist,759.6694,361.3348,92.83873,AK47,97,100,-22.60305,-31.66097,0,False,True,False,22.5,356.4844
ALEX* ;x,Terrorist,757.3354,356.9087,92.77372,AK47,97,100,-41.74975,-87.07101,0,False,True,False,23.20313,356.4844
ALEX* ;x,Terrorist,754.2372,350.0527,92.58968,AK47,97,100,-54.95203,-125.6217,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,749.7543,342.3108,92.91309,AK47,97,100,-91.29442,-102.7785,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,742.6649,337.7481,93.89393,AK47,97,100,-128.9656,-52.1012,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,734.6129,336.0772,95.19085,AK47,97,100,-111.053,-27.86532,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,729.7366,332.39,95.83691,AK47,97,100,-54.81342,-80.84459,0,False,True,False,24.25781,356.8359
ALEX* ;x,Terrorist,727.4847,326.6911,95.92713,AK47,97,100,-35.6102,-70.26963,0,False,True,False,24.60938,356.8359
ALEX* ;x,Terrorist,724.6951,325.2469,96.33138,AK47,97,100,-49.50026,9.955523,0,False,True,False,24.60938,356.8359
ALEX* ;x,Terrorist,721.6846,327.4108,96.96152,AK47,97,100,-59.94816,60.15441,0,False,True,False,24.60938,356.8359
ALEX* ;x,Terrorist,720.0612,332.627,97.51222,AK47,97,100,3.827458,60.6798,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,721.0605,333.3921,97.3803,AK47,97,100,21.68064,-19.51074,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,722.6873,330.9146,96.97167,AK47,97,100,36.53579,-64.06364,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,724.9647,327.3563,96.39492,AK47,97,100,40.77973,-34.7241,0,False,True,False,23.90625,356.8359
ALEX* ;x,Terrorist,729.242,326.3142,95.60548,AK47,97,100,89.34558,-15.52389,0,False,True,False,24.25781,356.8359
ALEX* ;x,Terrorist,734.2468,323.8484,94.61684,AK47,97,100,93.15357,-65.29236,0,False,True,False,25.3125,357.1875
ALEX* ;x,Terrorist,740.9889,317.3398,93.11906,AK47,97,100,98.14895,-111.854,0,False,True,False,27.07031,357.1875
ALEX* ;x,Terrorist,746.3129,310.7727,91.86195,AK47,97,100,90.29124,-113.4293,0,False,True,False,36.91406,358.5938
ALEX* ;x,Terrorist,751.05,305.1174,90.75323,AK47,97,100,76.44525,-81.5804,0,False,True,False,68.90625,0.703125
ALEX* ;x,Terrorist,757.218,300.3136,89.63486,AK47,97,100,96.4312,-54.85361,0,False,True,False,107.2266,0.703125
ALEX* ;x,Terrorist,763.6423,298.0309,88.76276,AK47,97,100,106.8931,-22.87698,0,False,True,False,117.7734,0.3515625
ALEX* ;x,Terrorist,769.6782,297.492,88.02511,AK47,97,100,111.7963,-0.9070163,0,False,True,False,117.7734,0.3515625
ALEX* ;x,Terrorist,777.5151,296.9256,87.06319,AK47,97,100,111.0466,-12.95702,0,False,True,False,117.7734,0.3515625
ALEX* ;x,Terrorist,783.5605,296.0165,86.33592,AK47,97,100,110.1775,-18.97801,0,False,True,False,117.7734,0.3515625
ALEX* ;x,Terrorist,791.2679,294.474,85.87476,AK47,97,100,109.177,-24.07514,0,False,True,False,117.0703,0.703125
ALEX* ;x,Terrorist,798.0716,292.8822,85.49928,AK47,97,100,108.7035,-26.13037,0,False,True,False,120.2344,0.703125
ALEX* ;x,Terrorist,804.1162,292.062,85.14712,AK47,97,100,111.7167,-4.315661,0,False,True,False,122.6953,0.3515625
ALEX* ;x,Terrorist,811.9285,292.7854,84.63625,AK47,97,100,109.9157,20.43951,0,False,True,False,123.3984,0.3515625
ALEX* ;x,Terrorist,818.6719,294.5975,84.2686,AK47,97,100,106.2576,34.76429,0,False,True,False,123.3984,0.3515625
ALEX* ;x,Terrorist,824.3795,296.7849,84.02692,AK47,97,100,102.9258,43.65214,0,False,True,False,125.5078,0.3515625
ALEX* ;x,Terrorist,831.8815,299.0938,85.03378,AK47,97,100,109.0932,24.45228,0,False,True,False,129.375,359.6484
ALEX* ;x,Terrorist,838.7766,300.2099,85.98016,AK47,97,100,110.9728,13.57507,0,False,True,False,131.4844,359.2969
ALEX* ;x,Terrorist,844.8641,300.7746,86.82444,AK47,97,100,111.483,8.412825,0,False,True,False,133.2422,359.2969
ALEX* ;x,Terrorist,852.7115,301.2291,87.91852,AK47,97,100,111.6742,5.302301,0,False,True,False,135,358.9453
ALEX* ;x,Terrorist,859.6848,301.2155,88.80946,AK47,97,100,111.2663,-10.911,0,False,True,False,136.4063,359.2969
ALEX* ;x,Terrorist,865.6552,299.9373,89.46247,AK47,97,100,107.2488,-31.57437,0,False,True,False,137.8125,359.6484
ALEX* ;x,Terrorist,873.0063,297.1617,90.2665,AK47,97,100,105.0529,-38.25089,0,False,True,False,139.2188,359.6484
ALEX* ;x,Terrorist,879.7451,295.3354,90.91723,AK47,97,100,109.4319,-22.88866,0,False,True,False,139.9219,0
ALEX* ;x,Terrorist,885.77,294.4894,91.56347,AK47,97,100,109.6948,-5.83687,0,False,True,False,140.2734,0.3515625
ALEX* ;x,Terrorist,893.3225,295.5491,92.40056,AK47,97,100,105.7094,30.03706,0,False,True,False,140.9766,0.703125
ALEX* ;x,Terrorist,899.7388,298.2462,93.13043,AK47,97,100,99.0965,51.76026,0,False,True,False,142.0313,1.054688
ALEX* ;x,Terrorist,904.9201,301.4846,93.73087,AK47,97,100,91.57533,64.13422,0,False,True,False,142.7344,1.054688
ALEX* ;x,Terrorist,910.8954,306.2199,94.41063,AK47,97,100,73.24454,59.19558,0,False,True,False,143.4375,1.757813
ALEX* ;x,Terrorist,913.6252,308.0514,94.7092,AK47,97,100,32.72483,15.11637,0,False,True,False,144.1406,2.109375
ALEX* ;x,Terrorist,914.1389,307.7683,94.76537,AK47,97,100,-3.261858,-9.976216,0,False,True,False,144.8438,3.164063
ALEX* ;x,Terrorist,914.7083,308.5554,94.82766,AK47,97,100,14.70511,21.21412,0,False,True,False,145.5469,3.515625
ALEX* ;x,Terrorist,915.8664,310.2354,94.95432,AK47,97,100,26.01496,37.86083,0,False,True,False,145.8984,3.867188
ALEX* ;x,Terrorist,918.255,313.7392,95.21558,AK47,97,100,40.29021,59.44312,0,False,True,False,146.25,4.21875
ALEX* ;x,Terrorist,921.1859,318.0992,95.53615,AK47,97,100,51.50915,77.12525,0,False,True,False,146.9531,4.570313
ALEX* ;x,Terrorist,924.2337,322.7022,95.8695,AK47,97,100,58.56839,89.03407,0,False,True,False,147.6563,4.921875
ALEX* ;x,Terrorist,928.4945,329.2543,96.33553,AK47,97,100,60.55062,93.98331,0,False,True,False,149.0625,5.273438
ALEX* ;x,Terrorist,932.2419,335.1518,96.7454,AK47,97,100,59.42324,94.70015,0,False,True,False,150.4688,5.273438
ALEX* ;x,Terrorist,935.4514,340.3557,97.06114,AK47,97,100,58.10477,95.51479,0,False,True,False,151.5234,5.625
ALEX* ;x,Terrorist,939.4589,347.1183,97.44467,AK47,97,100,56.0781,96.71859,0,False,True,False,153.2813,5.625
ALEX* ;x,Terrorist,942.8974,353.201,97.77148,AK47,97,100,54.18164,97.79361,0,False,True,False,154.3359,5.976563
ALEX* ;x,Terrorist,943.9876,358.6782,97.84634,AK47,97,100,0,103.7545,0,False,True,False,155.0391,5.976563
ALEX* ;x,Terrorist,943.5952,364.4428,97.75672,AK47,97,100,-15.36675,45.36475,0,False,True,False,156.7969,4.921875
ALEX* ;x,Terrorist,942.4199,365.0467,97.62328,AK47,97,100,-12.28184,1.119537,0,False,True,False,157.5,2.8125
ALEX* ;x,Terrorist,942.2549,365.0617,97.60511,AK47,97,100,0,0,0,False,True,False,159.2578,2.8125
ALEX* ;x,Terrorist,942.2549,365.0617,97.60511,AK47,70,94,0,0,0,False,True,False,159.2578,3.867188
ALEX* ;x,Terrorist,942.2549,365.0617,97.60511,AK47,70,94,0,0,0,False,True,False,159.2578,4.21875
ALEX* ;x,Terrorist,942.1207,364.7115,97.59327,AK47,49,89,-8.097239,-21.09294,0,False,True,False,158.9063,4.921875
ALEX* ;x,Terrorist,940.7014,361.0718,97.46752,AK47,28,84,-30.07454,-76.20247,0,False,True,False,157.8516,6.328125
ALEX* ;x,Terrorist,938.9679,356.7222,97.31316,AK47,28,84,-32.51545,-81.01759,0,False,True,False,157.1484,7.03125
ALEX* ;x,Terrorist,936.9755,351.803,97.13509,AK47,7,79,-31.70994,-77.71957,0,False,True,False,156.7969,7.734375
